pathway,NES,padj,size
Phosphorylation (GO:0016310),-0.8952416933246463,0.9582789540290833,429
Synaptic Signaling (GO:0099536),-0.8952714983505322,0.9056723713874817,6
"Alternative mRNA Splicing, Via Spliceosome (GO:0000380)",-0.8953775347911271,0.8976577520370483,16
Regulation Of Smooth Muscle Cell Proliferation (GO:0048660),-0.8957221540252055,0.9017285108566284,54
Negative Regulation Of Exocytosis (GO:0045920),-0.895822772821077,0.896939218044281,10
Membrane Depolarization During Action Potential (GO:0086010),-0.8958433974665835,0.8936884999275208,13
Positive Regulation Of Post-Transcriptional Gene Silencing By RNA (GO:1900370),-0.8959477653163015,0.9009673595428467,10
Negative Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060315),-0.8962714848077808,0.9009673595428467,11
Negative Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051280),-0.8962714848077808,0.9009673595428467,11
Cellular Response To Nerve Growth Factor Stimulus (GO:1990090),-0.8963381828691093,0.8876118063926697,21
Positive Regulation Of Stem Cell Differentiation (GO:2000738),-0.896497232092436,0.8962542414665222,17
Regulatory ncRNA Processing (GO:0070918),-0.8965322362880545,0.8940753936767578,35
Positive Regulation Of Cytokinesis (GO:0032467),-0.8966469730176249,0.9023184180259705,39
Regulation Of Protein Localization To Chromatin (GO:1905634),-0.896648623001523,0.9017285108566284,9
Actin Filament Bundle Organization (GO:0061572),-0.8969080363041758,0.8962542414665222,33
Regulation Of Store-Operated Calcium Entry (GO:2001256),-0.8969992754647271,0.8976577520370483,9
Connective Tissue Development (GO:0061448),-0.8970387212104465,0.9050019979476929,38
Dendrite Self-Avoidance (GO:0070593),-0.8971191379593025,0.8858142495155334,12
Protein Autoprocessing (GO:0016540),-0.8972715433410337,0.8940753936767578,18
"Wnt Signaling Pathway, Planar Cell Polarity Pathway (GO:0060071)",-0.8974017662337413,0.9009673595428467,26
Regulation Of Epithelial Cell Proliferation (GO:0050678),-0.8975264688359447,0.908225953578949,91
Positive Regulation Of Peptide Hormone Secretion (GO:0090277),-0.8977147565862096,0.9056723713874817,46
Dephosphorylation (GO:0016311),-0.8977461845440496,0.9253053665161133,147
Regulation Of Triglyceride Metabolic Process (GO:0090207),-0.8979700473629759,0.8962542414665222,7
Regulation Of Biomineral Tissue Development (GO:0070167),-0.8983413739641876,0.8974590301513672,25
Chromatin Organization (GO:0006325),-0.898440488712292,0.9370017051696777,268
"Chemical Synaptic Transmission, Postsynaptic (GO:0099565)",-0.8987864531299699,0.9043932557106018,25
Regulation Of Axon Regeneration (GO:0048679),-0.8987976834404918,0.9021111726760864,10
Phosphatidylinositol Metabolic Process (GO:0046488),-0.8990246599729187,0.9091084003448486,63
Signal Transduction In Response To DNA Damage (GO:0042770),-0.8994338934578159,0.9027113318443298,57
Receptor Metabolic Process (GO:0043112),-0.9000748754614216,0.8962542414665222,20
DNA Modification (GO:0006304),-0.9001505040778913,0.8931800723075867,17
Negative Chemotaxis (GO:0050919),-0.900188294441443,0.9004834294319153,31
Negative Regulation Of Smooth Muscle Cell Proliferation (GO:0048662),-0.9004797365573314,0.8962542414665222,37
Benzene-Containing Compound Metabolic Process (GO:0042537),-0.9004864981224768,0.8962542414665222,7
Centromeric Sister Chromatid Cohesion (GO:0070601),-0.900579483067321,0.8981626629829407,5
Proteoglycan Biosynthetic Process (GO:0030166),-0.9006565426980501,0.9009673595428467,32
Pseudouridine Synthesis (GO:0001522),-0.9007133981640955,0.8976577520370483,12
Second-Messenger-Mediated Signaling (GO:0019932),-0.9008919508245864,0.9105503559112549,72
Negative Regulation Of Complement Activation (GO:0045916),-0.900963553130599,0.8975715637207031,12
Regulation Of Natural Killer Cell Chemotaxis (GO:2000501),-0.901263490210879,0.9021111726760864,6
Regulation Of Norepinephrine Secretion (GO:0014061),-0.9013193213862007,0.9025666117668152,6
Base Conversion Or Substitution Editing (GO:0016553),-0.9014772172219043,0.8940753936767578,17
Negative Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090101),-0.9016077877679511,0.916925847530365,111
Axo-Dendritic Transport (GO:0008088),-0.9016969328406561,0.9021111726760864,5
Protein Methylation (GO:0006479),-0.9018298248237048,0.8989459872245789,35
Transferrin Transport (GO:0033572),-0.9019167137312601,0.9056723713874817,9
Negative Regulation Of Myeloid Leukocyte Mediated Immunity (GO:0002887),-0.9020633773978994,0.9010832905769348,5
Pyrimidine Nucleobase Metabolic Process (GO:0006206),-0.9024037132205249,0.8962542414665222,11
Purine Nucleotide Biosynthetic Process (GO:0006164),-0.9028464121194745,0.9025666117668152,21
Regulation Of Cell Activation (GO:0050865),-0.9029397832477389,0.8940753936767578,11
Histone H2A-K119 Monoubiquitination (GO:0036353),-0.903018629861878,0.903046727180481,6
Negative Regulation Of Blood Coagulation (GO:0030195),-0.9031879779087165,0.9009673595428467,30
Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179),-0.9031997604921708,0.8998070359230042,72
Positive Regulation Of Transcription Elongation By RNA Polymerase II (GO:0032968),-0.9033360340771472,0.9043932557106018,43
Cellular Response To Hypoxia (GO:0071456),-0.9037071471665035,0.9113122820854187,72
Regulation Of Apoptotic Signaling Pathway (GO:2001233),-0.9040401305345034,0.8985376954078674,45
Cellular Response To Bacterial Lipopeptide (GO:0071221),-0.9042319532393795,0.9056723713874817,6
L-aspartate Import Across Plasma Membrane (GO:0140009),-0.9043770374519089,0.8985376954078674,5
L-aspartate Transmembrane Transport (GO:0070778),-0.9043770374519089,0.8985376954078674,5
Aspartate Family Amino Acid Metabolic Process (GO:0009066),-0.9044107280205866,0.8858142495155334,12
Positive Regulation Of T Cell Receptor Signaling Pathway (GO:0050862),-0.904763396750309,0.898012638092041,13
Negative Regulation Of Translational Initiation (GO:0045947),-0.9047746221719604,0.8936884999275208,13
Inorganic Anion Transmembrane Transport (GO:0098661),-0.9048945073126001,0.9056723713874817,63
Negative Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903427),-0.9050709900770554,0.8858142495155334,11
Negative Regulation Of Macromolecule Metabolic Process (GO:0010605),-0.9053557837681255,0.923102080821991,186
Positive Regulation Of Transcription By RNA Polymerase I (GO:0045943),-0.9053917266028314,0.8884406089782715,34
Excitatory Postsynaptic Potential (GO:0060079),-0.9054882345680739,0.898012638092041,18
Protein O-linked Glycosylation Via Serine (GO:0018242),-0.905519414279229,0.8824007511138916,9
Immunoglobulin Production Involved In Immunoglobulin-Mediated Immune Response (GO:0002381),-0.9056121670479742,0.9025666117668152,19
Intracellular Water Homeostasis (GO:0009992),-0.9058750635075453,0.8962542414665222,5
Negative Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010972),-0.9059189970267578,0.8962542414665222,28
Regulation Of Protein-Containing Complex Assembly (GO:0043254),-0.9063397029534246,0.9139983057975769,119
protein-DNA Complex Organization (GO:0071824),-0.9063967664104262,0.9009673595428467,60
Negative Regulation Of Programmed Necrotic Cell Death (GO:0062099),-0.9064719203080521,0.8936884999275208,10
Cellular Response To Fibroblast Growth Factor Stimulus (GO:0044344),-0.9066494144438558,0.9004834294319153,55
Sensory Perception Of Sour Taste (GO:0050915),-0.9066629240310695,0.9025666117668152,8
B Cell Chemotaxis (GO:0035754),-0.9067731758354534,0.9056723713874817,5
Axonal Fasciculation (GO:0007413),-0.907125873613568,0.8962542414665222,12
Bile Acid And Bile Salt Transport (GO:0015721),-0.9076004872180617,0.8962542414665222,23
Detection Of Visible Light (GO:0009584),-0.9078239369505385,0.8936884999275208,17
Regulation Of Nucleocytoplasmic Transport (GO:0046822),-0.9080221467964481,0.8976577520370483,16
Cellular Response To Decreased Oxygen Levels (GO:0036294),-0.9085135946305486,0.9101505875587463,73
Negative Regulation Of Lipid Catabolic Process (GO:0050995),-0.9088210556063495,0.8962275981903076,18
Regulation Of RNA Metabolic Process (GO:0051252),-0.9089406742001643,0.9069303274154663,91
Regulation Of Arp2/3 Complex-Mediated Actin Nucleation (GO:0034315),-0.9090916404970314,0.8857789039611816,30
Positive Regulation Of Calcium Ion Import Across Plasma Membrane (GO:1905665),-0.9091709274955523,0.8936884999275208,8
Negative Regulation Of Myeloid Cell Differentiation (GO:0045638),-0.9091771036508909,0.8858142495155334,22
Negative Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904357),-0.9092037936569107,0.8885122537612915,25
Negative Regulation Of Protein Ubiquitination (GO:0031397),-0.9093495366788005,0.9017285108566284,54
Fibroblast Growth Factor Receptor Signaling Pathway (GO:0008543),-0.9094278389285545,0.8976577520370483,39
Branching Involved In Ureteric Bud Morphogenesis (GO:0001658),-0.9096276176587534,0.8876118063926697,18
Positive Regulation By Host Of Viral Genome Replication (GO:0044829),-0.90965723113117,0.8966403007507324,7
Positive Regulation Of Cell Division (GO:0051781),-0.9096617505489064,0.8962275981903076,43
Positive Regulation Of Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0043568),-0.9098985432380374,0.903046727180481,7
Macropinocytosis (GO:0044351),-0.9101869260119384,0.8976577520370483,6
Ureteric Bud Morphogenesis (GO:0060675),-0.9102775532595679,0.8936884999275208,18
tRNA Catabolic Process (GO:0016078),-0.9104273418100467,0.9021111726760864,5
Mitotic Chromosome Condensation (GO:0007076),-0.9107178342181288,0.8858142495155334,15
Mitotic G1 DNA Damage Checkpoint Signaling (GO:0031571),-0.9107788418343368,0.8975715637207031,26
DNA Biosynthetic Process (GO:0071897),-0.9113382908590476,0.8913244605064392,17
Endothelial Cell Migration (GO:0043542),-0.9113739032927684,0.8962542414665222,40
Ameboidal-Type Cell Migration (GO:0001667),-0.9116115114183161,0.8936884999275208,20
"DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0030330)",-0.9116259545670861,0.8858142495155334,36
Positive Regulation Of Cell Projection Organization (GO:0031346),-0.9116269769903054,0.915995180606842,118
Regulation Of Neuroblast Proliferation (GO:1902692),-0.911742726460613,0.8931800723075867,24
Histone H2A Monoubiquitination (GO:0035518),-0.9123446423746792,0.8962275981903076,14
Ubiquitin-Dependent Protein Catabolic Process Via The Multivesicular Body Sorting Pathway (GO:0043162),-0.9125868904643298,0.8962542414665222,33
Regulation Of Embryonic Development (GO:0045995),-0.9134400671558769,0.8973627090454102,62
Epithelial Tube Formation (GO:0072175),-0.9134566193463324,0.898012638092041,5
Maturation Of LSU-rRNA (GO:0000470),-0.9142524672884261,0.8876118063926697,20
Positive Regulation Of Ubiquitin Protein Ligase Activity (GO:1904668),-0.9143408340757455,0.8962542414665222,8
Regulation Of Multicellular Organismal Development (GO:2000026),-0.9143670720086564,0.8974481821060181,59
Positive Regulation Of DNA Binding (GO:0043388),-0.9144393643094954,0.8936884999275208,33
Regulation Of Generation Of Precursor Metabolites And Energy (GO:0043467),-0.9145042662408542,0.896939218044281,8
Intracellular Sodium Ion Homeostasis (GO:0006883),-0.9149723508061242,0.8744237422943115,18
"Positive Regulation Of DNA-templated Transcription, Elongation (GO:0032786)",-0.9150764920930863,0.8962542414665222,56
"Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)",-0.9153253641644001,0.9056723713874817,94
Regulation Of Centriole Elongation (GO:1903722),-0.9153351950247357,0.8962542414665222,6
Regulation Of Morphogenesis Of An Epithelium (GO:1905330),-0.9155951633062266,0.8856608867645264,8
Histone Acetylation (GO:0016573),-0.9156279452911869,0.9009673595428467,60
Regulation Of Glycolytic Process (GO:0006110),-0.9156517648683361,0.8858142495155334,40
Cardiac Muscle Cell Contraction (GO:0086003),-0.9162203287303967,0.8830673098564148,18
Regulation Of Mitochondrial Translation (GO:0070129),-0.9163582350538954,0.8835381269454956,22
Sensory Perception Of Mechanical Stimulus (GO:0050954),-0.9163713065767066,0.9009673595428467,89
Positive Regulation Of Activated T Cell Proliferation (GO:0042104),-0.9167172258613594,0.8858142495155334,19
Glucosamine-Containing Compound Catabolic Process (GO:1901072),-0.9170577264587338,0.8884406089782715,8
Regulation Of Protein Tyrosine Kinase Activity (GO:0061097),-0.9177146626023596,0.8858142495155334,39
Regulation Of Protein Depolymerization (GO:1901879),-0.9179150508324799,0.9009673595428467,5
Regulation Of Mitochondrion Organization (GO:0010821),-0.9179734639811155,0.8940753936767578,50
Regulation Of Cellular Component Biogenesis (GO:0044087),-0.9185018871302661,0.8940753936767578,37
Plasma Membrane Invagination (GO:0099024),-0.9185476033091126,0.8844852447509766,26
Positive Regulation Of Response To Wounding (GO:1903036),-0.9188997246480286,0.8840593695640564,27
Regulation Of Sister Chromatid Cohesion (GO:0007063),-0.9190466115306795,0.8940753936767578,8
Regulation Of Superoxide Metabolic Process (GO:0090322),-0.9190492746233385,0.8985376954078674,5
HALLMARK_UV_RESPONSE_DN,-0.9191511057750738,0.9120410084724426,144
Positive Regulation Of Cyclase Activity (GO:0031281),-0.9192420092062913,0.8906370997428894,13
Mammary Gland Development (GO:0030879),-0.9194466110091849,0.8867501020431519,22
Regulation Of Filopodium Assembly (GO:0051489),-0.9198247888254512,0.8818390965461731,43
Peptidyl-Amino Acid Modification (GO:0018193),-0.9198308129248902,0.8910930156707764,9
Protein Hydroxylation (GO:0018126),-0.9198850867855992,0.8853713274002075,13
Neurotransmitter Loading Into Synaptic Vesicle (GO:0098700),-0.9207047272011246,0.8962542414665222,5
Error-Prone Translesion Synthesis (GO:0042276),-0.9208205423514655,0.8733049631118774,9
Inositol Phosphate Metabolic Process (GO:0043647),-0.921087374321311,0.8835381269454956,22
tRNA Aminoacylation For Mitochondrial Protein Translation (GO:0070127),-0.9213124598700559,0.8962542414665222,7
ER-associated Misfolded Protein Catabolic Process (GO:0071712),-0.921431344362039,0.8858142495155334,9
Regulation Of Dendritic Cell Chemotaxis (GO:2000508),-0.9214383385912319,0.8925782442092896,7
Oogenesis (GO:0048477),-0.921478851107385,0.8816797733306885,15
Embryonic Hemopoiesis (GO:0035162),-0.9214840271486816,0.8858142495155334,13
Regulation Of Cytoskeleton Organization (GO:0051493),-0.9216924268891817,0.9024134874343872,114
Mesoderm Development (GO:0007498),-0.9218278954828485,0.8830673098564148,19
Calcium Ion Homeostasis (GO:0055074),-0.9221906080466181,0.9004834294319153,102
Late Endosome To Vacuole Transport Via Multivesicular Body Sorting Pathway (GO:0032511),-0.9224046100045119,0.8813228607177734,25
Regulation Of Mast Cell Degranulation (GO:0043304),-0.9226303297887007,0.8854445815086365,14
Cardiac Muscle Cell Differentiation (GO:0055007),-0.9227917039604896,0.8813228607177734,27
Organelle Organization (GO:0006996),-0.9229226704563084,0.9320326447486877,418
Negative Regulation Of Gene Expression (GO:0010629),-0.9231164080550497,0.924718976020813,336
Neutrophil Extravasation (GO:0072672),-0.9231503977394181,0.8976577520370483,5
Autophagosome Membrane Docking (GO:0016240),-0.9233654797080038,0.8931800723075867,6
Peptidyl-Serine Modification (GO:0018209),-0.9235276665931264,0.9092283248901367,166
Regulation Of T-helper 17 Type Immune Response (GO:2000316),-0.9238200719828084,0.8818390965461731,13
Membrane Fusion (GO:0061025),-0.9242434527034684,0.8816797733306885,28
Regulation Of Myoblast Fusion (GO:1901739),-0.9247653464927365,0.8787676692008972,13
Cell Projection Organization (GO:0030030),-0.9249798141699352,0.8772319555282593,20
Regulation Of miRNA Transcription (GO:1902893),-0.9250184321765278,0.8885122537612915,59
Positive Regulation Of Cardiac Epithelial To Mesenchymal Transition (GO:0062043),-0.9251502111409382,0.8858142495155334,7
Cellular Modified Amino Acid Biosynthetic Process (GO:0042398),-0.9253098472239483,0.8858142495155334,7
Monocarboxylic Acid Catabolic Process (GO:0072329),-0.9254384046366945,0.8811766505241394,20
Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060314),-0.9254970823990626,0.878038227558136,24
Regulation Of Nucleic Acid-Templated Transcription (GO:1903506),-0.9256111907683812,0.9322330951690674,452
Positive Regulation Of JNK Cascade (GO:0046330),-0.9256945337614244,0.8976577520370483,77
Regulation Of Glial Cell Differentiation (GO:0045685),-0.9257844488863768,0.8858142495155334,6
Mitotic Sister Chromatid Cohesion (GO:0007064),-0.9259798267583114,0.8715044260025024,19
Skeletal Muscle Tissue Development (GO:0007519),-0.9262904795928123,0.8885122537612915,42
Negative Regulation Of Response To Type II Interferon (GO:0060331),-0.9265537567452468,0.8931800723075867,6
Negative Regulation Of Type II Interferon-Mediated Signaling Pathway (GO:0060336),-0.9265537567452468,0.8931800723075867,6
Positive Regulation Of Autophagy (GO:0010508),-0.9268745813618591,0.8940753936767578,107
Regulation Of Protein Modification Process (GO:0031399),-0.9273578208653092,0.8830673098564148,45
Mitochondrial Gene Expression (GO:0140053),-0.9279258538163437,0.8744237422943115,103
Positive Regulation Of Sprouting Angiogenesis (GO:1903672),-0.928141527236305,0.8858142495155334,15
Regulation Of Smooth Muscle Cell Migration (GO:0014910),-0.9281572886157912,0.8744237422943115,19
Regulation Of Anatomical Structure Morphogenesis (GO:0022603),-0.9284016830833385,0.9043932557106018,127
Maintenance Of DNA Repeat Elements (GO:0043570),-0.928929112122382,0.8962542414665222,5
Hematopoietic Stem Cell Differentiation (GO:0060218),-0.9289583621100638,0.8744237422943115,9
Regulation Of Actin Filament-Based Process (GO:0032970),-0.9289963487309867,0.8858142495155334,70
Telomere Maintenance Via Recombination (GO:0000722),-0.9291630302118691,0.8818390965461731,9
Negative Regulation Of Interferon-Beta Production (GO:0032688),-0.9293640392266632,0.8772319555282593,10
Positive Regulation Of Cell-Substrate Junction Organization (GO:0150117),-0.929389640749295,0.8818390965461731,23
Cellular Response To UV-B (GO:0071493),-0.9300295580379896,0.8818390965461731,11
Positive Regulation Of T-helper 17 Cell Differentiation (GO:2000321),-0.9303339089000536,0.8976577520370483,6
Neurotransmitter Biosynthetic Process (GO:0042136),-0.9308111818748755,0.8818390965461731,11
Negative Regulation Of Signal Transduction (GO:0009968),-0.9310142609563277,0.9143484234809875,267
Negative Regulation Of Cellular Response To Insulin Stimulus (GO:1900077),-0.9314842009608095,0.8744237422943115,27
miRNA-mediated Gene Silencing By Inhibition Of Translation (GO:0035278),-0.932185619530634,0.8772319555282593,14
Eye Morphogenesis (GO:0048592),-0.9322594204381658,0.8813228607177734,19
L-ascorbic Acid Metabolic Process (GO:0019852),-0.9326714250677215,0.8940753936767578,5
Regulation Of Ventricular Cardiac Muscle Cell Membrane Repolarization (GO:0060307),-0.9327439205743006,0.8818390965461731,18
Negative Regulation Of Double-Strand Break Repair (GO:2000780),-0.9332896922818505,0.8835381269454956,33
ERBB2-EGFR Signaling Pathway (GO:0038134),-0.9335497493720893,0.8931800723075867,5
Pyrimidine-Containing Compound Catabolic Process (GO:0072529),-0.9340340862594597,0.8772319555282593,8
Negative Regulation Of Smooth Muscle Cell Migration (GO:0014912),-0.9340591451640379,0.8744237422943115,14
Lymphocyte Differentiation (GO:0030098),-0.9341880319626623,0.8858142495155334,91
Regulation Of Hormone Secretion (GO:0046883),-0.9342455737745577,0.8778223991394043,15
Regulation Of Cell Morphogenesis (GO:0022604),-0.9343624119484571,0.8744237422943115,31
Phasic Smooth Muscle Contraction (GO:0014821),-0.9344648453364651,0.8722738027572632,11
"Regulation Of Synaptic Transmission, GABAergic (GO:0032228)",-0.9345686537969138,0.8744237422943115,16
Negative Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002862),-0.9345888439185758,0.8744237422943115,16
Regulation Of Hydrogen Peroxide Metabolic Process (GO:0010310),-0.9348755705876542,0.8885122537612915,5
Histone mRNA Metabolic Process (GO:0008334),-0.9364345280273717,0.8772319555282593,23
Cellular Response To Hydroxyurea (GO:0072711),-0.9370211338126738,0.8760611414909363,8
Positive Regulation Of Killing Of Cells Of Another Organism (GO:0051712),-0.9372027245433744,0.887855052947998,5
DNA Deamination (GO:0045006),-0.9372538669216449,0.8722738027572632,12
Purine Ribonucleoside Catabolic Process (GO:0046130),-0.9375727313552963,0.8858142495155334,5
Release Of Sequestered Calcium Ion Into Cytosol By Sarcoplasmic Reticulum (GO:0014808),-0.9384123811539095,0.8884406089782715,6
Positive Regulation Of Neuron Differentiation (GO:0045666),-0.9384161213520194,0.8772319555282593,42
JNK Cascade (GO:0007254),-0.9384610794778467,0.8620902299880981,29
Intracellular Oxygen Homeostasis (GO:0032364),-0.9389072408780779,0.8936884999275208,5
Positive Regulation Of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090267),-0.9391661709556806,0.8744237422943115,11
Positive Regulation Of Spindle Checkpoint (GO:0090232),-0.9391661709556806,0.8744237422943115,11
Regulation Of Establishment Of Planar Polarity (GO:0090175),-0.9392185125398659,0.8718644380569458,29
Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),-0.9394213482892421,0.9425094127655029,938
Skeletal System Development (GO:0001501),-0.9395426229611593,0.8976577520370483,149
Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902),-0.9397079779980742,0.8936884999275208,117
Negative Regulation Of Translation (GO:0017148),-0.9397139830854314,0.8885122537612915,107
HALLMARK_G2M_CHECKPOINT,-0.9399708077954693,0.9043932557106018,200
Response To Caffeine (GO:0031000),-0.9401832446154549,0.878038227558136,6
Cellular Response To Caffeine (GO:0071313),-0.9401832446154549,0.878038227558136,6
Manganese Ion Transport (GO:0006828),-0.9404208425708102,0.878038227558136,8
Natural Killer Cell Activation (GO:0030101),-0.940712261792284,0.8858142495155334,45
Negative Regulation Of RNA Splicing (GO:0033119),-0.9407481294404126,0.8717447519302368,19
Regulation Of Multicellular Organism Growth (GO:0040014),-0.9408058839078988,0.8772395253181458,15
Dendrite Extension (GO:0097484),-0.941242881461835,0.8777663707733154,5
Regulation Of Oxidoreductase Activity (GO:0051341),-0.941438886138549,0.8726036548614502,13
Adenylate Cyclase-Activating Adrenergic Receptor Signaling Pathway (GO:0071880),-0.9419242759179239,0.8620902299880981,15
Lamellipodium Assembly (GO:0030032),-0.942353807031386,0.878038227558136,25
Positive Regulation Of Type 2 Immune Response (GO:0002830),-0.9427036900256969,0.8696861267089844,13
Negative Regulation Of Neuroinflammatory Response (GO:0150079),-0.9428162122699365,0.8744237422943115,13
Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051438),-0.9428512267005501,0.8722738027572632,32
Translational Elongation (GO:0006414),-0.9430115461063848,0.8722738027572632,42
Regulation Of Lipoprotein Metabolic Process (GO:0050746),-0.9430889783229699,0.8722738027572632,7
DNA Damage Response (GO:0006974),-0.9436759816085301,0.9136098623275757,384
Cellular Response To Sterol (GO:0036315),-0.9442368793239901,0.8811269402503967,15
Cognition (GO:0050890),-0.9443507910415219,0.8744237422943115,47
Regulation Of Cation Channel Activity (GO:2001257),-0.9447734768031004,0.8855069279670715,56
Constitutive Heterochromatin Formation (GO:0140719),-0.9453547860836885,0.8793647289276123,8
Establishment Or Maintenance Of Epithelial Cell Apical/Basal Polarity (GO:0045197),-0.9453641945987993,0.8722738027572632,40
Positive Regulation Of Keratinocyte Proliferation (GO:0010838),-0.9454773076082578,0.8715044260025024,11
Regulation Of Cell Cycle (GO:0051726),-0.9455089083271724,0.9056723713874817,298
Arginine Catabolic Process (GO:0006527),-0.9458340887380341,0.8726036548614502,7
Regulation Of TOR Signaling (GO:0032006),-0.9460666015725807,0.8705782294273376,78
Regulation Of Vitamin D Receptor Signaling Pathway (GO:0070562),-0.946150218337432,0.8718644380569458,6
Response To Vitamin D (GO:0033280),-0.9463275206847063,0.8760611414909363,8
Negative Regulation Of Bone Mineralization (GO:0030502),-0.9464258729648964,0.8635423183441162,13
mRNA 3'-End Processing By Stem-Loop Binding And Cleavage (GO:0006398),-0.9465284020829804,0.8744237422943115,5
Glomerular Epithelial Cell Development (GO:0072310),-0.946877212322159,0.8813228607177734,6
Positive Regulation Of Nuclear Cell Cycle DNA Replication (GO:0010571),-0.946937860400403,0.8723241686820984,5
N-terminal Peptidyl-Methionine Acetylation (GO:0017196),-0.9469552274803064,0.8821396231651306,7
RNA Decapping (GO:0110154),-0.9470044340207363,0.8858142495155334,5
Negative Regulation Of Sequestering Of Triglyceride (GO:0010891),-0.9470308986802486,0.8797141313552856,5
Regulation Of Peroxisome Proliferator Activated Receptor Signaling Pathway (GO:0035358),-0.947262780345387,0.8709009289741516,10
Positive Regulation Of Vasculogenesis (GO:2001214),-0.9472723316826466,0.8620902299880981,9
tRNA Aminoacylation (GO:0043039),-0.9472980612198137,0.8619660139083862,22
Response To Magnesium Ion (GO:0032026),-0.9474157679187399,0.8705782294273376,8
Regulation Of Notch Signaling Pathway (GO:0008593),-0.9482998398621091,0.8760611414909363,70
Lymphoid Progenitor Cell Differentiation (GO:0002320),-0.9484799452291843,0.8818390965461731,6
RNA Export From Nucleus (GO:0006405),-0.9489849493178714,0.8744237422943115,65
Negative Regulation Of Smoothened Signaling Pathway (GO:0045879),-0.9492293865765894,0.8620902299880981,25
Glycosaminoglycan Metabolic Process (GO:0030203),-0.9493256786753803,0.8622363805770874,28
Negative Regulation Of Nervous System Process (GO:0031645),-0.9494264839796637,0.8705782294273376,5
Positive Regulation Of Cell-Substrate Adhesion (GO:0010811),-0.9497859387822722,0.8726036548614502,71
Pteridine-Containing Compound Metabolic Process (GO:0042558),-0.9499152112296213,0.8744237422943115,5
Endochondral Ossification (GO:0001958),-0.9500157170174011,0.8736553192138672,8
Mitotic Spindle Assembly (GO:0090307),-0.9502348589297176,0.8565906882286072,44
Telomere Organization (GO:0032200),-0.9503137633756042,0.8673353791236877,63
Negative Regulation Of Cation Channel Activity (GO:2001258),-0.950844488343765,0.8619660139083862,28
Negative Regulation Of Protein Polymerization (GO:0032272),-0.9508791338699918,0.8715044260025024,26
Cardiac Muscle Contraction (GO:0060048),-0.9510388337684347,0.8620902299880981,33
C-terminal Protein Amino Acid Modification (GO:0018410),-0.9510849843648993,0.8744237422943115,12
Sodium Ion Homeostasis (GO:0055078),-0.951228673498729,0.8514567613601685,25
Calcium-Mediated Signaling (GO:0019722),-0.951445959785333,0.8744237422943115,85
Catecholamine Biosynthetic Process (GO:0042423),-0.951544102565259,0.8705782294273376,11
Regulation Of Protein Processing (GO:0070613),-0.9516640288732523,0.8585732579231262,25
Regulation Of Mesenchymal Stem Cell Differentiation (GO:2000739),-0.9519774307708656,0.8727498054504395,7
Negative Regulation Of Ruffle Assembly (GO:1900028),-0.9519796408868533,0.8715044260025024,6
Cellular Response To Gamma Radiation (GO:0071480),-0.9519897856838915,0.8569473624229431,16
Organic Hydroxy Compound Catabolic Process (GO:1901616),-0.9524287204791066,0.8744237422943115,9
Regulation Of Cell Division (GO:0051302),-0.9524761945997247,0.8744237422943115,83
Transmembrane Receptor Protein Tyrosine Phosphatase Signaling Pathway (GO:0007185),-0.9526318716831406,0.8744237422943115,5
Tubulin Complex Assembly (GO:0007021),-0.9526552003648386,0.8726036548614502,6
Regulation Of Protein Secretion (GO:0050708),-0.952764521886122,0.8858142495155334,102
Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188),-0.9528679561947216,0.8936884999275208,163
Post-Transcriptional Regulation Of Gene Expression (GO:0010608),-0.9531900267009153,0.8659676909446716,57
Anterograde Axonal Protein Transport (GO:0099641),-0.9535100566215196,0.8620902299880981,7
Axo-Dendritic Protein Transport (GO:0099640),-0.9535100566215196,0.8620902299880981,7
Protein Localization To Presynapse (GO:1905383),-0.9535100566215196,0.8620902299880981,7
Action Potential (GO:0001508),-0.9535832296348579,0.8659417629241943,35
Glycosphingolipid Biosynthetic Process (GO:0006688),-0.9537989243399362,0.8635979294776917,19
Oligosaccharide Catabolic Process (GO:0009313),-0.9538466301783131,0.865716814994812,9
Termination Of RNA Polymerase II Transcription (GO:0006369),-0.9538688835892086,0.8696861267089844,7
Myeloid Leukocyte Mediated Immunity (GO:0002444),-0.953998367460011,0.8772319555282593,7
