gene,score,logfoldchange,pval,pval_adj
MYH4,0.009864055551588535,0.5159734487533569,0.9921297501385764,1.0
OR2M5,0.009863818995654583,0.7168392539024353,0.9921299383769309,1.0
TCF23,0.009863740764558315,0.4663279950618744,0.9921300011230492,1.0
SLC22A25,0.009863662533462048,0.48776596784591675,0.9921300638691675,1.0
OR8U1,0.009863583371043205,0.29170215129852295,0.9921301266152858,1.0
PATE1,0.009863505139946938,0.36549413204193115,0.9921301893614042,1.0
HMGB4,0.009863347746431828,0.17784902453422546,0.9921303148536411,1.0
SULT6B1,0.009838496334850788,1.6116524934768677,0.9921501426295236,1.0
OLFM3,0.009838102385401726,1.1046863794326782,0.9921504563601937,1.0
KRTAP5-5,0.00983731634914875,0.9865700006484985,0.9921510838215374,1.0
HTR1E,0.009837080724537373,0.6865103244781494,0.9921512720599415,1.0
OR11G2,0.00983700156211853,0.7860803604125977,0.9921513348060763,1.0
PMP2,0.00983668677508831,0.5460690259933472,0.9921515857906159,1.0
EXOC1L,0.0098365293815732,0.4858357310295105,0.992151711282886,1.0
ANKRD30A,0.009835978969931602,0.3284083604812622,0.9921521505058329,1.0
HMHB1,0.009835035540163517,0.32678624987602234,0.9921529034594617,1.0
GRXCR2,0.009833895601332188,-0.0996490940451622,0.9921538132784391,1.0
OR4K5,0.009807981550693512,0.32533666491508484,0.9921744881331227,1.0
G6PC,0.009806959889829159,0.18169091641902924,0.9921753038331118,1.0
OC90,0.009805386886000633,-0.024621237069368362,0.9921765587561879,1.0
FRG2C,0.009803026914596558,-0.2443564087152481,0.9921784411408385,1.0
TAFA3,0.009787298738956451,1.0848366022109985,0.9921909903729542,1.0
GGN,0.009776485152542591,0.19519716501235962,0.9921996179711546,1.0
CDH18,0.009752380661666393,0.2153792679309845,0.9922188496751516,1.0
FOXD3,0.009749549441039562,0.06591136008501053,0.9922211085379082,1.0
CD300LD,0.009720529429614544,0.07969757914543152,0.9922442618847548,1.0
KRT78,0.00970267690718174,0.49305978417396545,0.9922585052748144,1.0
ZNF575,0.00967912282794714,0.0931280106306076,0.9922772977689975,1.0
TGM5,0.00967420730739832,0.297525018453598,0.9922812194085581,1.0
ZNF273,0.009669724851846695,0.07171019166707993,0.9922847959439999,1.0
LMX1A,0.00966461282223463,0.07958310842514038,0.9922888744495174,1.0
USP17L2,0.009660130366683006,0.005977459717541933,0.992292450985291,1.0
APOBEC2,0.009481174871325493,0.11414436250925064,0.9924352301838879,1.0
PPP1R3G,0.009256252087652683,0.02843371033668518,0.9926146849360553,1.0
ZNF347,0.009189561940729618,0.13128909468650818,0.9926678939697585,1.0
CCL4,0.00911280419677496,0.009738348424434662,0.9927291345960683,1.0
MAGEA4,0.009058697149157524,2.1729156970977783,0.9927723042436553,1.0
SPZ1,0.009058697149157524,3.1196212768554688,0.9927723042436553,1.0
PRR23B,0.009058697149157524,3.213289976119995,0.9927723042436553,1.0
PRR23C,0.009058697149157524,2.8441481590270996,0.9927723042436553,1.0
FABP7,0.009058618918061256,2.6942663192749023,0.9927723669902515,1.0
UGT2B10,0.009058539755642414,1.87742018699646,0.9927724297368478,1.0
ACTL9,0.009058461524546146,1.3863096237182617,0.9927724924834441,1.0
SCGB1D2,0.009058382362127304,1.045469045639038,0.9927725552300405,1.0
VAX1,0.009058382362127304,1.2413376569747925,0.9927725552300405,1.0
NAA11,0.009058382362127304,1.1950442790985107,0.9927725552300405,1.0
ZNF716,0.009058304131031036,1.009149432182312,0.9927726179766369,1.0
POM121L12,0.009058304131031036,0.4648708403110504,0.9927726179766369,1.0
LELP1,0.009058304131031036,0.7795146703720093,0.9927726179766369,1.0
UGT2B28,0.009058224968612194,0.8364456295967102,0.9927726807232333,1.0
OR1S1,0.009058224968612194,0.662100076675415,0.9927726807232333,1.0
FLG2,0.009031839668750763,1.3084475994110107,0.9927937322088627,1.0
ETNPPL,0.009030306711792946,0.4661335051059723,0.9927949557677943,1.0
PRR33,0.009030267596244812,0.4614107012748718,0.9927949871411005,1.0
KRT25,0.009030267596244812,0.4901526868343353,0.9927949871411005,1.0
KRT84,0.00903018843382597,0.33079230785369873,0.9927950498877128,1.0
OR8K3,0.009029952809214592,0.2533102333545685,0.9927952381275502,1.0
C16orf92,0.009029402397572994,0.10982801765203476,0.9927956773538389,1.0
GMPR2,0.009016032330691814,0.12343551963567734,0.9928063442786631,1.0
LHFPL4,0.009005061350762844,1.203546404838562,0.9928150974326412,1.0
SERPINB12,0.009003882296383381,0.7318564057350159,0.9928160386320452,1.0
MSGN1,0.009003488346934319,0.5733262300491333,0.9928163523651821,1.0
SPINT4,0.009003371000289917,0.5035750269889832,0.9928164464851233,1.0
FEV,0.009002544917166233,0.3842589557170868,0.9928171053247151,1.0
GJB7,0.00897969864308834,-0.1821981519460678,0.9928353332220282,1.0
CLDN19,0.008923153392970562,0.43481823801994324,0.9928804480682724,1.0
C8orf89,0.008661896921694279,0.2054695188999176,0.9930888927554777,1.0
KLK12,0.008450972847640514,0.40994033217430115,0.9932571798706343,1.0
OLAH,0.008293290622532368,0.02924230881035328,0.993382987548685,1.0
SPATA8,0.008225341327488422,1.4584473371505737,0.9934372009830499,1.0
TCP10L2,0.008225183933973312,1.3713624477386475,0.9934373264771462,1.0
SALL1,0.008225026540458202,1.4909989833831787,0.9934374519712427,1.0
GRM6,0.008225026540458202,1.252219796180725,0.9934374519712427,1.0
IFNA14,0.008224870078265667,0.9887104034423828,0.9934375774653392,1.0
CSNKA2IP,0.008224870078265667,0.8703182339668274,0.9934375774653392,1.0
PATE4,0.008224712684750557,0.807784378528595,0.993437702959436,1.0
COX7B2,0.008224633522331715,0.7418408989906311,0.9934377657064845,1.0
BPIFA3,0.008224633522331715,0.7158581018447876,0.9934377657064845,1.0
C20orf141,0.008224555291235447,0.537794291973114,0.9934378284535329,1.0
IQCF6,0.008224476128816605,0.26135411858558655,0.9934378912005815,1.0
DEFB125,0.008224397897720337,0.4352598786354065,0.99343795394763,1.0
SNCB,0.008199074305593967,1.9811700582504272,0.9934581584993762,1.0
TRIM15,0.00819883868098259,2.0320286750793457,0.9934583467405613,1.0
OR4D2,0.008196715265512466,0.3384850025177002,0.9934600409112434,1.0
WNT8A,0.008196636103093624,0.3473373353481293,0.9934601036583063,1.0
OR2A5,0.008196085691452026,0.09412695467472076,0.9934605428877474,1.0
OR6P1,0.008195770904421806,0.15270955860614777,0.9934607938760005,1.0
OR10G3,0.008195692673325539,0.07794639468193054,0.9934608566230638,1.0
LIN37,0.008175638504326344,0.09001971781253815,0.9934768571255377,1.0
VGF,0.008167695254087448,0.13892962038516998,0.9934831945801843,1.0
APOC3,0.008140248246490955,0.1790720373392105,0.9935050933127695,1.0
TMEM170A,0.008129827678203583,0.1176610216498375,0.993513407302784,1.0
PKLR,0.008115003816783428,0.334214448928833,0.9935252351313011,1.0
GUCY2C,0.008096758276224136,0.7155680656433105,0.9935397924606598,1.0
GTF2A1,0.008065142668783665,0.10087845474481583,0.9935650168036894,1.0
GABRG1,0.008063491433858871,0.4009285271167755,0.9935663344934276,1.0
CABP5,0.008045796304941177,-0.1414462774991989,0.9935804525988662,1.0
LBHD2,0.008022831752896309,-0.017301321029663086,0.993598774765365,1.0
OR13C4,0.007977768778800964,0.16991041600704193,0.9936347288895641,1.0
KHDRBS2,0.007842893712222576,0.02081514522433281,0.9937423403504593,1.0
ONECUT3,0.007419157773256302,14.898102760314941,0.9940804230360711,1.0
SMCP,0.007419157773256302,14.828582763671875,0.9940804230360711,1.0
MT4,0.007419157773256302,14.57621955871582,0.9940804230360711,1.0
SPANXN5,0.007419157773256302,14.916792869567871,0.9940804230360711,1.0
TAF11L11,0.007419157773256302,15.466665267944336,0.9940804230360711,1.0
PSG4,0.007419157773256302,15.484439849853516,0.9940804230360711,1.0
MYH13,0.007419157773256302,13.69007396697998,0.9940804230360711,1.0
CCDC179,0.007419157773256302,15.320876121520996,0.9940804230360711,1.0
PRAMEF4,0.007419157773256302,14.764070510864258,0.9940804230360711,1.0
ESX1,0.007419157773256302,15.499828338623047,0.9940804230360711,1.0
FAM47B,0.007419157773256302,15.070523262023926,0.9940804230360711,1.0
LCE3C,0.007419157773256302,14.81383228302002,0.9940804230360711,1.0
PGK2,0.007391592487692833,1.2444751262664795,0.9941024160173666,1.0
OR2V1,0.007391592487692833,0.7848031520843506,0.9941024160173666,1.0
TECRL,0.0073912781663239,0.7409750819206238,0.9941026670071933,1.0
GPR139,0.007391199469566345,0.8816109299659729,0.9941027297546501,1.0
TMEM239,0.00739112077280879,0.6490787863731384,0.9941027925021069,1.0
GPR149,0.00739096337929368,0.4350166618824005,0.9941029179970206,1.0
NTSR2,0.007390884682536125,0.3096037209033966,0.9941029807444776,1.0
OR13G1,0.0073908064514398575,0.4202805161476135,0.9941030434919345,1.0
KRT34,0.0073907277546823025,0.24559719860553741,0.9941031062393915,1.0
OR5T3,0.0073907277546823025,0.3944404721260071,0.9941031062393915,1.0
PGLYRP2,0.0073906490579247475,0.2240210920572281,0.9941031689868485,1.0
INS,0.0073905703611671925,0.1874687671661377,0.9941032317343055,1.0
OR10AG1,0.007390019949525595,0.08120791614055634,0.994103670966506,1.0
KAT6B,0.007379835471510887,0.04304569587111473,0.9941117967625359,1.0
SLC6A5,0.007364656776189804,0.8108872771263123,0.9941239070233894,1.0
OR5K4,0.007364263758063316,0.6716551184654236,0.9941242207607353,1.0
ECE2,0.0073632411658763885,0.29761677980422974,0.9941250364778386,1.0
NLRP10,0.0073632411658763885,0.2541249692440033,0.9941250364778386,1.0
ELOA2,0.007363084238022566,0.4156361222267151,0.9941251619727781,1.0
OR9K2,0.007362848147749901,0.3903515040874481,0.9941253502151877,1.0
SCYGR8,0.007362219039350748,0.14300644397735596,0.9941258521949481,1.0
FOXL2NB,0.00736166862770915,0.006259860936552286,0.9941262914272404,1.0
OR51C1P,0.0073604099452495575,-0.1063646450638771,0.9941272953867722,1.0
OR4K15,0.0073371706530451775,0.5587463974952698,0.9941458372660468,1.0
DUPD1,0.00733662024140358,0.5674343705177307,0.9941462764984199,1.0
PRAMEF11,0.007336148526519537,0.4417569935321808,0.9941466529833125,1.0
ERVV-1,0.007335991133004427,0.35943320393562317,0.994146778478277,1.0
TRIM43,0.0073348116129636765,0.2705593705177307,0.9941477196905155,1.0
PLCZ1,0.007333474233746529,0.024501530453562737,0.994148786397729,1.0
CALHM4,0.00730539858341217,0.05268387869000435,0.9941711872516241,1.0
XIRP2,0.007277479860931635,0.02608443610370159,0.9941934626150954,1.0
LRTM2,0.0072721317410469055,-0.08905176818370819,0.9941977294457985,1.0
ELOA3,0.0072457073256373405,-0.0162329263985157,0.994218812611706,1.0
PROK1,0.007226517889648676,0.25898852944374084,0.9942341230085268,1.0
CSMD3,0.007223057560622692,0.1258818656206131,0.9942368838999829,1.0
CDHR5,0.007221091538667679,0.07799454778432846,0.994238452588341,1.0
CCT8L2,0.007205913309007883,0.32944250106811523,0.9942505628632144,1.0
GABRG3,0.007195532321929932,0.08997105062007904,0.9942588455390203,1.0
STAG3,0.007146104238927364,-0.017672667279839516,0.9942982823788852,1.0
HPDL,0.007097737863659859,0.2846141457557678,0.994336872140209,1.0
TMC2,0.007045242469757795,-0.003827415406703949,0.9943787561644402,1.0
PLEK,0.006889133248478174,0.045944370329380035,0.9945033102451789,1.0
PUM2,0.006787052843719721,0.04302039369940758,0.9945847567645528,1.0
OR2AG2,0.006660514045506716,0.034576140344142914,0.9946857178980049,1.0
TBPL2,0.006585605442523956,1.785260558128357,0.9947454851722711,1.0
OR5K1,0.006585605442523956,3.1293060779571533,0.9947454851722711,1.0
OR5T2,0.006585605442523956,2.0689406394958496,0.9947454851722711,1.0
FAM47A,0.006585605442523956,1.6239640712738037,0.9947454851722711,1.0
TUBA3D,0.006585605442523956,1.5540012121200562,0.9947454851722711,1.0
REG1B,0.006585526745766401,1.9658173322677612,0.9947455479200812,1.0
PRAMEF6,0.006585526745766401,2.3991100788116455,0.9947455479200812,1.0
OR10H4,0.006585526745766401,2.4049041271209717,0.9947455479200812,1.0
LACRT,0.006585526745766401,1.419451117515564,0.9947455479200812,1.0
HIST1H4G,0.006585526745766401,2.038084030151367,0.9947455479200812,1.0
KRTAP9-8,0.006585448049008846,1.5036518573760986,0.9947456106678912,1.0
OPALIN,0.006585448049008846,1.3762109279632568,0.9947456106678912,1.0
GCSAML-AS1,0.006585448049008846,1.041609764099121,0.9947456106678912,1.0
CCDC105,0.006585290655493736,0.49932074546813965,0.9947457361635116,1.0
OR6B3,0.006585290655493736,0.8925837278366089,0.9947457361635116,1.0
RAX2,0.006585290655493736,0.7130270004272461,0.9947457361635116,1.0
ESRRB,0.006564921699464321,0.09709270298480988,0.9947619878474347,1.0
CCDC182,0.0065583158284425735,1.1166813373565674,0.9947672586643093,1.0
OR4X1,0.0065581584349274635,0.7245230078697205,0.9947673841599519,1.0
OR5B17,0.0065580797381699085,0.7758492231369019,0.9947674469077733,1.0
CLRN1,0.006557608023285866,0.6248250603675842,0.9947678233947023,1.0
HIGD2B,0.006557214539498091,0.43569985032081604,0.9947681371338106,1.0
OR8B8,0.006557175423949957,0.3900943994522095,0.9947681685077215,1.0
OR10K1,0.006556978914886713,0.2771124541759491,0.994768325377276,1.0
PRR27,0.006556821521371603,0.15845324099063873,0.9947684508729198,1.0
OR1A2,0.006556664127856493,0.12409047782421112,0.9947685763685636,1.0
OR10A3,0.006556506734341383,0.03989189490675926,0.9947687018642076,1.0
TEX101,0.00655634980648756,-0.10796422511339188,0.9947688273598518,1.0
KRTAP27-1,0.006556113716214895,-0.3265747129917145,0.9947690156033182,1.0
ST8SIA3,0.006529767997562885,0.37654492259025574,0.9947900361255686,1.0
ALOXE3,0.00652968930080533,0.3497202396392822,0.9947900988734015,1.0
IL17F,0.00652921712026,0.30024924874305725,0.9947904753604004,1.0
CYP8B1,0.0065289814956486225,0.20556874573230743,0.9947906636039003,1.0
NPS,0.00652835238724947,0.08943535387516022,0.9947911655865681,1.0
KCNC1,0.0065259141847491264,-0.3444581925868988,0.9947931107694251,1.0
KCNH7,0.006503579206764698,0.5661222338676453,0.9948109311557476,1.0
OR2V2,0.0065023996867239475,0.2724296748638153,0.9948118723734071,1.0
PABPC3,0.006501141004264355,0.14392560720443726,0.9948128763389185,1.0
ZP1,0.006499017588794231,-0.16165772080421448,0.9948145705307376,1.0
GYPE,0.006495360750705004,0.15736694633960724,0.9948174883055921,1.0
SMIM2,0.006345896981656551,0.28371766209602356,0.9949367406464057,1.0
HSF5,0.00631672004237771,0.028937136754393578,0.9949600201221636,1.0
LRRIQ4,0.006211454514414072,-0.057883478701114655,0.9950440082393596,1.0
ZNF610,0.006154397968202829,0.019832557067275047,0.995089531892571,1.0
UPK2,0.005964943673461676,0.202064648270607,0.995240691869385,1.0
CST5,0.005859049037098885,-0.05734306201338768,0.9953251821512061,1.0
KRTAP19-6,0.005752210505306721,2.8932945728302,0.9954104254630383,1.0
OR5M1,0.005752210505306721,2.3489105701446533,0.9954104254630383,1.0
RTL1,0.005752053111791611,1.2028512954711914,0.9954105509593035,1.0
DEFA5,0.005751895718276501,1.491666316986084,0.995410676455569,1.0
SPATA16,0.005751738324761391,0.8007484674453735,0.9954108019518346,1.0
GSG1L2,0.005751660093665123,0.563263475894928,0.9954108646999674,1.0
OR6B2,0.005751660093665123,0.5357624888420105,0.9954108646999674,1.0
KRTAP5-3,0.005751660093665123,0.8433611989021301,0.9954108646999674,1.0
H2BFWT,0.005751581396907568,0.3708261251449585,0.9954109274481002,1.0
LCE4A,0.005751502700150013,0.3614083230495453,0.9954109901962331,1.0
CABS1,0.005751502700150013,0.39721858501434326,0.9954109901962331,1.0
TRIM42,0.005751502700150013,0.09686467051506042,0.9954109901962331,1.0
OTUD6A,0.005751424003392458,-0.01448389794677496,0.995411052944366,1.0
OR4A47,0.005751424003392458,0.21876460313796997,0.995411052944366,1.0
MAGEB6B,0.005751345306634903,-0.1692449301481247,0.995411115692499,1.0
CXorf66,0.005751266609877348,-0.07905004173517227,0.995411178440632,1.0
LCE2A,0.005724960006773472,0.8797308206558228,0.9954321676926984,1.0
RTP3,0.005724645685404539,0.6676409840583801,0.9954324186852684,1.0
KLK14,0.005724094808101654,0.7404373288154602,0.9954328579222671,1.0
KRT33A,0.005724016577005386,0.4042087197303772,0.9954329206704099,1.0
CLDN17,0.005723544396460056,0.3261357247829437,0.9954332971592671,1.0
EN1,0.005723465699702501,0.3492111265659332,0.9954333599074101,1.0
OR56B4,0.005723387002944946,0.3085281550884247,0.995433422655553,1.0
MAGEB2,0.005723230075091124,0.11997543275356293,0.9954335481518392,1.0
OR10T2,0.005723230075091124,0.1594104766845703,0.9954335481518392,1.0
KRT83,0.005722364876419306,-0.21072988212108612,0.9954342383814146,1.0
LHX8,0.005698102992027998,0.7226123213768005,0.9954535961849897,1.0
ADGRD2,0.00569621566683054,0.24078530073165894,0.9954551021406477,1.0
CDR1,0.005696136970072985,0.3050709366798401,0.9954551648888005,1.0
RGS8,0.00563015416264534,-0.5359821915626526,0.9955078105988362,1.0
ZPBP2,0.005611790809780359,0.07589051872491837,0.9955224622987412,1.0
CREB3L1,0.005604555364698172,0.14768241345882416,0.995528235131667,1.0
OR52B4,0.005563896149396896,0.29015272855758667,0.9955606759471274,1.0
OPRK1,0.005551863927394152,-0.0022415679413825274,0.9955702764219713,1.0
BRINP2,0.005512738134711981,-0.21446381509304047,0.9956014936566902,1.0
RGPD4,0.0054838755168020725,0.22382201254367828,0.9956245222542583,1.0
MGARP,0.005363077856600285,0.10445640981197357,0.9957209035629744,1.0
CCDC172,0.004946105182170868,14.12702465057373,0.996053595244066,1.0
RBMXL3,0.004946105182170868,12.894352912902832,0.996053595244066,1.0
HTN1,0.004946105182170868,14.304525375366211,0.996053595244066,1.0
FKBP1C,0.004946105182170868,15.05211067199707,0.996053595244066,1.0
UMOD,0.004946105182170868,15.030220031738281,0.996053595244066,1.0
AC106774.4,0.004946105182170868,13.659486770629883,0.996053595244066,1.0
DCD,0.004946105182170868,14.910951614379883,0.996053595244066,1.0
CST8,0.004918658174574375,1.149230718612671,0.9960754944382689,1.0
OR6C1,0.004918658174574375,0.6986963152885437,0.9960754944382689,1.0
OR6X1,0.004918658174574375,0.6059964299201965,0.9960754944382689,1.0
KRTAP10-11,0.0049182646907866,0.7683807611465454,0.9960758081803277,1.0
OR6V1,0.004918186459690332,0.4541018605232239,0.9960758709287395,1.0
GNG13,0.004918107762932777,0.3924998641014099,0.9960759336771514,1.0
KRT35,0.004917950369417667,0.3081287443637848,0.9960760591739752,1.0
FAM237A,0.004917871672660112,0.2657637596130371,0.9960761219223871,1.0
OPN4,0.004917792975902557,0.25672873854637146,0.9960761846707991,1.0
GFRAL,0.004917635582387447,0.2640959322452545,0.9960763101676231,1.0
OR8H2,0.004917478654533625,0.042871031910181046,0.9960764356644471,1.0
DEFB112,0.004917478654533625,-0.40493497252464294,0.9960764356644471,1.0
OR5L1,0.00491739995777607,0.014002484269440174,0.9960764984128593,1.0
SLITRK1,0.00491739995777607,-0.048684801906347275,0.9960764984128593,1.0
NEUROD4,0.004891447257250547,0.6115463376045227,0.9960972053901679,1.0
AADACL4,0.004891211166977882,0.5757478475570679,0.9960973936354283,1.0
KRTAP22-1,0.00489058205857873,0.41928836703300476,0.9960978956227902,1.0
RBP3,0.00489042466506362,0.46320220828056335,0.996098021119631,1.0
SMIM36,0.004890345968306065,0.36481189727783203,0.9960980838680513,1.0
OR5K3,0.004889795556664467,0.11951842904090881,0.9960985231069949,1.0
OR2B11,0.004889795556664467,0.3186303973197937,0.9960985231069949,1.0
LIPI,0.004889559466391802,0.0725175067782402,0.9960987113522567,1.0
OR8K5,0.004889323841780424,0.07781033962965012,0.9960988995975187,1.0
OR10AD1,0.004860382527112961,-0.020522840321063995,0.9961219910179773,1.0
ASCL4,0.00485920300707221,-0.12072550505399704,0.9961229322444237,1.0
KCNA10,0.004835845436900854,0.37326547503471375,0.996141568529172,1.0
ZDHHC22,0.004835531115531921,0.22226518392562866,0.9961418195229205,1.0
CELF4,0.004835137631744146,0.2279176563024521,0.9961421332651065,1.0
PRAMEF14,0.0048316773027181625,-0.06230645999312401,0.996144894196369,1.0
ANKRD40CL,0.004831284284591675,-0.0769011527299881,0.9961452079385608,1.0
TMEM215,0.004808241501450539,0.2373162806034088,0.9961635932320423,1.0
TRH,0.004806825891137123,0.1934741735458374,0.9961647227040633,1.0
OR13C5,0.004803050775080919,-0.06902428716421127,0.9961677346294902,1.0
MYL2,0.004756650421768427,0.38188982009887695,0.9962047562173105,1.0
CYP7A1,0.0046371109783649445,0.5590333938598633,0.9963001339047369,1.0
ZFP42,0.0045719146728515625,0.21928590536117554,0.9963521524158391,1.0
KDM5A,0.004552764818072319,0.05730237811803818,0.9963674316798968,1.0
CPA6,0.004246798809617758,0.4731670022010803,0.9966115549648513,1.0
MAGEA1,0.004112513270229101,1.2657097578048706,0.9967186982379488,1.0
KRTAP10-8,0.004112513270229101,4.304317474365234,0.9967186982379488,1.0
MYF5,0.0041124350391328335,2.312788486480713,0.996718760986589,1.0
MAGEA9B,0.0041124350391328335,1.9903172254562378,0.996718760986589,1.0
ZNF679,0.0041124350391328335,0.9974305629730225,0.996718760986589,1.0
PRAMEF13,0.0041124350391328335,1.6383639574050903,0.996718760986589,1.0
ANHX,0.0041124350391328335,1.7666987180709839,0.996718760986589,1.0
OR10A5,0.0041123563423752785,0.9823521971702576,0.996718823735229,1.0
KRTAP1-4,0.0041123563423752785,0.06803516298532486,0.996718823735229,1.0
KRTAP9-6,0.0041123563423752785,0.6131914854049683,0.996718823735229,1.0
PTH,0.0041123563423752785,0.38346222043037415,0.996718823735229,1.0
NANOGNB,0.0041121989488601685,0.5698750019073486,0.9967189492325095,1.0
CRX,0.0041121989488601685,0.13850516080856323,0.9967189492325095,1.0
NXPH1,0.004085813648998737,1.6300442218780518,0.9967400014024365,1.0
LCE3D,0.00408542063087225,1.0014344453811646,0.9967403151456716,1.0
OR6C3,0.004085341934114695,0.9609007835388184,0.9967403778943188,1.0
KRT37,0.0040849484503269196,0.7535362839698792,0.9967406916375545,1.0
NKX2-5,0.004084791522473097,0.7484644055366516,0.9967408171348491,1.0
OR51G2,0.004084712825715542,0.3266551196575165,0.9967408798834962,1.0
NPHS2,0.004084712825715542,0.4765210449695587,0.9967408798834962,1.0
KCNC2,0.004084240645170212,0.297990620136261,0.9967412563753802,1.0
PBOV1,0.004084240645170212,0.2827982008457184,0.9967412563753802,1.0
TMPRSS11A,0.004084240645170212,0.31520119309425354,0.9967412563753802,1.0
KRTAP6-1,0.004084161948412657,0.12620805203914642,0.9967413191240276,1.0
NLRP13,0.004083061125129461,-0.7047916650772095,0.9967421976050934,1.0
MMP27,0.004058170132339001,0.5813630223274231,0.9967620575530953,1.0
CACNG3,0.004057698417454958,0.6390984058380127,0.99676243404502,1.0
RD3L,0.004055260214954615,-0.07431375235319138,0.9967643792533089,1.0
IFNA16,0.004054709803313017,-0.08450145274400711,0.996764818493893,1.0
OR4C13,0.004053687676787376,-0.25950804352760315,0.9967656342264087,1.0
NKX2-8,0.004043542314320803,0.19012144207954407,0.9967737288030948,1.0
ACSM6,0.004030684009194374,0.43065884709358215,0.9967839882089063,1.0
EDDM3B,0.004022269044071436,-0.536731481552124,0.99679070231575,1.0
HJV,0.004006343428045511,0.4915248155593872,0.9968034089204447,1.0
KRT74,0.003968948032706976,0.029902538284659386,0.9968332459139092,1.0
GALR1,0.003948225174099207,0.21273325383663177,0.9968497801908512,1.0
VWA5B2,0.003908548969775438,-0.0325954295694828,0.9968814369032241,1.0
GRIK1,0.0038917192723602057,0.5405712127685547,0.9968948651236351,1.0
SMC1B,0.0038061148952692747,-0.2763586938381195,0.996963167090054,1.0
PIANP,0.00350408093072474,0.04529735445976257,0.9972041536696333,1.0
THAP9,0.003376519540324807,0.13012342154979706,0.9973059322222083,1.0
KCNH4,0.0033466347958892584,0.14756835997104645,0.9973297767723673,1.0
OR1C1,0.0032790792174637318,2.00750470161438,0.9973836780142457,1.0
OR10G4,0.0032788433600217104,0.7949316501617432,0.9973838662607459,1.0
KRT77,0.0032788433600217104,0.5317474603652954,0.9973838662607459,1.0
IGSF23,0.0032788433600217104,0.8203486204147339,0.9973838662607459,1.0
SPATA31A6,0.0032787646632641554,0.6152949333190918,0.9973839290095794,1.0
H3.Y,0.0032786859665066004,0.49615082144737244,0.9973839917584129,1.0
FGF4,0.0032786859665066004,0.2713465094566345,0.9973839917584129,1.0
CRISP1,0.0032786859665066004,0.4330326318740845,0.9973839917584129,1.0
CYLC2,0.0032786072697490454,0.2891680896282196,0.9973840545072463,1.0
ZIM3,0.0032786072697490454,0.4625273644924164,0.9973840545072463,1.0
UGT1A8,0.0032786072697490454,0.3328383266925812,0.9973840545072463,1.0
OR2H1,0.0032786072697490454,0.31295904517173767,0.9973840545072463,1.0
CDC14C,0.003278528805822134,0.34468451142311096,0.9973841172560799,1.0
FSHB,0.003278450109064579,0.019588422030210495,0.9973841800049134,1.0
SPATA31A7,0.003278450109064579,-0.025624224916100502,0.9973841800049134,1.0
RPE65,0.003252576105296612,1.3597978353500366,0.9974048243720174,1.0
FAM186A,0.003251789603382349,0.7295761704444885,0.9974054518604065,1.0
HRH3,0.0032514750491827726,0.7607423663139343,0.9974057028557626,1.0
GPR119,0.0032505313865840435,0.14092451333999634,0.9974064558418324,1.0
TAAR6,0.0032505313865840435,0.2376367300748825,0.9974064558418324,1.0
TYR,0.0032504526898264885,0.23836439847946167,0.9974065185906716,1.0
SLC17A6,0.0032502952963113785,0.15989865362644196,0.9974066440883502,1.0
EPX,0.0032497448846697807,-0.18528291583061218,0.9974070833302257,1.0
SPINK4,0.0032497448846697807,-0.15280218422412872,0.9974070833302257,1.0
MRGPRX4,0.0032496661879122257,-0.09215859323740005,0.9974071460790651,1.0
OR4M1,0.0032495087943971157,-0.22156952321529388,0.9974072715767439,1.0
IL36A,0.0032494303304702044,-0.20831842720508575,0.9974073343255835,1.0
TMEM271,0.0032493516337126493,-0.24207326769828796,0.9974073970744229,1.0
LGALS7,0.003248958382755518,-0.5913581252098083,0.9974077108186206,1.0
GPR45,0.003248958382755518,-0.3829379975795746,0.9974077108186206,1.0
PCDH8,0.0032232417725026608,0.28663524985313416,0.9974282296900141,1.0
CGA,0.0032226911280304193,0.18945300579071045,0.997428668931928,1.0
BTNL2,0.003222533967345953,0.15169773995876312,0.9974287944296178,1.0
AC087498.1,0.003221511375159025,-0.0052174790762364864,0.9974296101646034,1.0
TFF2,0.0032209609635174274,-0.18377865850925446,0.9974300494065197,1.0
PADI1,0.003220725106075406,-0.19454525411128998,0.9974302376530556,1.0
PSMB11,0.003195873461663723,0.31814509630203247,0.9974500662889615,1.0
AIF1L,0.003194143297150731,-0.002337684156373143,0.9974514467636719,1.0
RSPH6A,0.0031926489900797606,-0.09883091598749161,0.9974526389918371,1.0
CCDC198,0.003170156618580222,0.47238776087760925,0.997470585163851,1.0
LINGO3,0.0030466848984360695,-0.03956054151058197,0.9975691008859193,1.0
GPR88,0.0030261981301009655,0.02294880338013172,0.9975854469695435,1.0
CDX1,0.003020338946953416,-0.027049899101257324,0.9975901217614002,1.0
WDR53,0.0029026083648204803,0.09110097587108612,0.9976840568580349,1.0
ATOH7,0.0028352101799100637,0.17084436118602753,0.9977378326760511,1.0
FBXO22,0.0027051714714616537,0.15599994361400604,0.9978415880317029,1.0
PAGE2,0.002473052591085434,13.812275886535645,0.9980267915879943,1.0
NMS,0.002473052591085434,14.180800437927246,0.9980267915879943,1.0
AC134684.8,0.002473052591085434,13.32082748413086,0.9980267915879943,1.0
SPANXN3,0.002473052591085434,13.082467079162598,0.9980267915879943,1.0
